timestamp,humidity,pm_2_5,temperature,dayofweek,month,day,pm_2_5_lag_1,pm_2_5_lag_2,pm_2_5_lag_3,pm_2_5_lag_4,pm_2_5_lag_5,pm_2_5_lag_6,pm_2_5_lag_7
2022-05-23 17:00:00,40.06477204,4.397849462,34.58053763,0,5,23,,,,,,,
2022-05-23 18:00:00,41.07626417,10.21666667,34.486,0,5,23,4.397849462,,,,,,
2022-05-23 19:00:00,45.42788833,17.8,33.19608333,0,5,23,10.21666667,4.397849462,,,,,
2022-05-23 20:00:00,50.08147755,16.18367347,32.02061224,0,5,23,17.8,10.21666667,4.397849462,,,,
2022-05-23 21:00:00,54.18773,17.36666667,31.203,0,5,23,16.18367347,17.8,10.21666667,4.397849462,,,
2022-05-23 22:00:00,57.77376333,18.2,30.71533333,0,5,23,17.36666667,16.18367347,17.8,10.21666667,4.397849462,,
2022-05-23 23:00:00,62.62748725,19.94117647,29.77735294,0,5,23,18.2,17.36666667,16.18367347,17.8,10.21666667,4.397849462,
2022-05-24 00:00:00,63.83374202,13.4789916,29.3605042,1,5,24,19.94117647,18.2,17.36666667,16.18367347,17.8,10.21666667,4.397849462
2022-05-24 01:00:00,60.22890248,13.43801653,30.05694215,1,5,24,13.4789916,19.94117647,18.2,17.36666667,16.18367347,17.8,10.21666667
2022-05-24 02:00:00,60.43280333,13.63333333,30.01841667,1,5,24,13.43801653,13.4789916,19.94117647,18.2,17.36666667,16.18367347,17.8
2022-05-24 03:00:00,63.6607475,13.54166667,29.32816667,1,5,24,13.63333333,13.43801653,13.4789916,19.94117647,18.2,17.36666667,16.18367347
2022-05-24 04:00:00,66.19890417,17.04166667,28.5405,1,5,24,13.54166667,13.63333333,13.43801653,13.4789916,19.94117647,18.2,17.36666667
2022-05-24 05:00:00,70.9394125,21.38333333,27.34008333,1,5,24,17.04166667,13.54166667,13.63333333,13.43801653,13.4789916,19.94117647,18.2
2022-05-24 06:00:00,68.9772521,17.78151261,27.73831933,1,5,24,21.38333333,17.04166667,13.54166667,13.63333333,13.43801653,13.4789916,19.94117647
2022-05-24 07:00:00,67.62442231,24.49586777,28.05280992,1,5,24,17.78151261,21.38333333,17.04166667,13.54166667,13.63333333,13.43801653,13.4789916
2022-05-24 08:00:00,60.496185,23.61666667,30.37916667,1,5,24,24.49586777,17.78151261,21.38333333,17.04166667,13.54166667,13.63333333,13.43801653
2022-05-24 09:00:00,49.66468487,12.29411765,33.61016807,1,5,24,23.61666667,24.49586777,17.78151261,21.38333333,17.04166667,13.54166667,13.63333333
2022-05-24 10:00:00,44.26318347,5.73553719,34.55033058,1,5,24,12.29411765,23.61666667,24.49586777,17.78151261,21.38333333,17.04166667,13.54166667
2022-05-24 11:00:00,38.53305714,6.367346939,36.08408163,1,5,24,5.73553719,12.29411765,23.61666667,24.49586777,17.78151261,21.38333333,17.04166667
2022-05-24 12:00:00,35.37074333,6.3,37.27166667,1,5,24,6.367346939,5.73553719,12.29411765,23.61666667,24.49586777,17.78151261,21.38333333
2022-05-24 13:00:00,33.08254333,3.733333333,38.329,1,5,24,6.3,6.367346939,5.73553719,12.29411765,23.61666667,24.49586777,17.78151261
2022-05-24 14:00:00,34.79788667,3.833333333,38.171,1,5,24,3.733333333,6.3,6.367346939,5.73553719,12.29411765,23.61666667,24.49586777
2022-05-24 15:00:00,36.12243667,7.033333333,38.07866667,1,5,24,3.833333333,3.733333333,6.3,6.367346939,5.73553719,12.29411765,23.61666667
2022-05-24 16:00:00,35.80920606,7.484848485,38.20636364,1,5,24,7.033333333,3.833333333,3.733333333,6.3,6.367346939,5.73553719,12.29411765
2022-05-24 17:00:00,40.41647583,9.1,37.45258333,1,5,24,7.484848485,7.033333333,3.833333333,3.733333333,6.3,6.367346939,5.73553719
2022-05-24 18:00:00,45.40984833,9.941666667,35.96541667,1,5,24,9.1,7.484848485,7.033333333,3.833333333,3.733333333,6.3,6.367346939
2022-05-24 19:00:00,47.57571837,9.183673469,35.20510204,1,5,24,9.941666667,9.1,7.484848485,7.033333333,3.833333333,3.733333333,6.3
2022-05-24 20:00:00,48.99029333,14.53333333,34.82733333,1,5,24,9.183673469,9.941666667,9.1,7.484848485,7.033333333,3.833333333,3.733333333
2022-05-24 21:00:00,53.09258,18.8,33.55366667,1,5,24,14.53333333,9.183673469,9.941666667,9.1,7.484848485,7.033333333,3.833333333
2022-05-24 22:00:00,56.92970784,19.5,32.51156863,1,5,24,18.8,14.53333333,9.183673469,9.941666667,9.1,7.484848485,7.033333333
2022-05-24 23:00:00,58.61004034,16.80672269,31.90521008,1,5,24,19.5,18.8,14.53333333,9.183673469,9.941666667,9.1,7.484848485
2022-05-25 00:00:00,57.70062479,13.2231405,31.90272727,2,5,25,16.80672269,19.5,18.8,14.53333333,9.183673469,9.941666667,9.1
2022-05-25 01:00:00,57.98664667,18.6,31.94825,2,5,25,13.2231405,16.80672269,19.5,18.8,14.53333333,9.183673469,9.941666667
2022-05-25 02:00:00,58.1542395,21.80672269,32.16252101,2,5,25,18.6,13.2231405,16.80672269,19.5,18.8,14.53333333,9.183673469
2022-05-25 03:00:00,60.3081,16.16528926,31.26082645,2,5,25,21.80672269,18.6,13.2231405,16.80672269,19.5,18.8,14.53333333
2022-05-25 04:00:00,63.05407417,16.30833333,30.33866667,2,5,25,16.16528926,21.80672269,18.6,13.2231405,16.80672269,19.5,18.8
2022-05-25 05:00:00,65.27893445,36.05882353,29.64420168,2,5,25,16.30833333,16.16528926,21.80672269,18.6,13.2231405,16.80672269,19.5
2022-05-25 06:00:00,69.80775583,28.41666667,28.618,2,5,25,36.05882353,16.30833333,16.16528926,21.80672269,18.6,13.2231405,16.80672269
2022-05-25 07:00:00,68.97895785,26.12396694,28.83628099,2,5,25,28.41666667,36.05882353,16.30833333,16.16528926,21.80672269,18.6,13.2231405
2022-05-25 08:00:00,59.58138319,27.08403361,31.33857143,2,5,25,26.12396694,28.41666667,36.05882353,16.30833333,16.16528926,21.80672269,18.6
2022-05-25 09:00:00,54.93211583,18.64166667,32.2235,2,5,25,27.08403361,26.12396694,28.41666667,36.05882353,16.30833333,16.16528926,21.80672269
2022-05-25 10:00:00,49.49840496,14.65289256,33.7507438,2,5,25,18.64166667,27.08403361,26.12396694,28.41666667,36.05882353,16.30833333,16.16528926
2022-05-25 11:00:00,45.21898655,13.49579832,35.05470588,2,5,25,14.65289256,18.64166667,27.08403361,26.12396694,28.41666667,36.05882353,16.30833333
2022-05-25 12:00:00,41.38211074,7.0,35.97429752,2,5,25,13.49579832,14.65289256,18.64166667,27.08403361,26.12396694,28.41666667,36.05882353
2022-05-25 13:00:00,38.79353083,3.816666667,36.91125,2,5,25,7.0,13.49579832,14.65289256,18.64166667,27.08403361,26.12396694,28.41666667
2022-05-25 14:00:00,36.65429412,3.243697479,37.32352941,2,5,25,3.816666667,7.0,13.49579832,14.65289256,18.64166667,27.08403361,26.12396694
2022-05-25 15:00:00,41.42770593,2.771186441,35.48983051,2,5,25,3.243697479,3.816666667,7.0,13.49579832,14.65289256,18.64166667,27.08403361
2022-05-25 16:00:00,56.81333445,6.722689076,31.22571429,2,5,25,2.771186441,3.243697479,3.816666667,7.0,13.49579832,14.65289256,18.64166667
2022-05-25 17:00:00,51.835185,3.575,31.62816667,2,5,25,6.722689076,2.771186441,3.243697479,3.816666667,7.0,13.49579832,14.65289256
2022-05-25 18:00:00,53.78817,17.51666667,31.24883333,2,5,25,3.575,6.722689076,2.771186441,3.243697479,3.816666667,7.0,13.49579832
2022-05-25 19:00:00,60.199325,25.41666667,29.3585,2,5,25,17.51666667,3.575,6.722689076,2.771186441,3.243697479,3.816666667,7.0
2022-05-25 20:00:00,65.92571,13.625,28.20383333,2,5,25,25.41666667,17.51666667,3.575,6.722689076,2.771186441,3.243697479,3.816666667
2022-05-25 21:00:00,63.77535833,10.26666667,28.85466667,2,5,25,13.625,25.41666667,17.51666667,3.575,6.722689076,2.771186441,3.243697479
2022-05-25 22:00:00,64.6013275,13.48333333,28.40908333,2,5,25,10.26666667,13.625,25.41666667,17.51666667,3.575,6.722689076,2.771186441
2022-05-25 23:00:00,64.64757083,16.64166667,28.238,2,5,25,13.48333333,10.26666667,13.625,25.41666667,17.51666667,3.575,6.722689076
2022-05-26 00:00:00,64.84097083,28.84166667,28.28366667,3,5,26,16.64166667,13.48333333,10.26666667,13.625,25.41666667,17.51666667,3.575
2022-05-26 01:00:00,68.53097417,31.29166667,27.3935,3,5,26,28.84166667,16.64166667,13.48333333,10.26666667,13.625,25.41666667,17.51666667
2022-05-26 02:00:00,65.91992,10.24166667,27.86291667,3,5,26,31.29166667,28.84166667,16.64166667,13.48333333,10.26666667,13.625,25.41666667
2022-05-26 03:00:00,62.83019583,7.366666667,28.53941667,3,5,26,10.24166667,31.29166667,28.84166667,16.64166667,13.48333333,10.26666667,13.625
2022-05-26 04:00:00,64.31218333,4.416666667,28.25591667,3,5,26,7.366666667,10.24166667,31.29166667,28.84166667,16.64166667,13.48333333,10.26666667
2022-05-26 05:00:00,63.37450917,4.891666667,28.7445,3,5,26,4.416666667,7.366666667,10.24166667,31.29166667,28.84166667,16.64166667,13.48333333
2022-05-26 06:00:00,66.210105,5.95,28.1855,3,5,26,4.891666667,4.416666667,7.366666667,10.24166667,31.29166667,28.84166667,16.64166667
2022-05-26 07:00:00,66.09012417,11.325,28.42633333,3,5,26,5.95,4.891666667,4.416666667,7.366666667,10.24166667,31.29166667,28.84166667
2022-05-26 08:00:00,62.70204,10.88333333,29.7555,3,5,26,11.325,5.95,4.891666667,4.416666667,7.366666667,10.24166667,31.29166667
2022-05-26 09:00:00,59.02938,17.52,31.1464,3,5,26,10.88333333,11.325,5.95,4.891666667,4.416666667,7.366666667,10.24166667
2022-05-26 10:00:00,52.63219333,10.06666667,33.24733333,3,5,26,17.52,10.88333333,11.325,5.95,4.891666667,4.416666667,7.366666667
2022-05-26 11:00:00,45.38111667,7.666666667,35.26066667,3,5,26,10.06666667,17.52,10.88333333,11.325,5.95,4.891666667,4.416666667
2022-05-26 12:00:00,39.96199703,4.326732673,36.36346535,3,5,26,7.666666667,10.06666667,17.52,10.88333333,11.325,5.95,4.891666667
2022-05-26 13:00:00,34.37805041,1.975206612,37.03553719,3,5,26,4.326732673,7.666666667,10.06666667,17.52,10.88333333,11.325,5.95
2022-05-26 14:00:00,33.70733707,2.301724138,37.3362069,3,5,26,1.975206612,4.326732673,7.666666667,10.06666667,17.52,10.88333333,11.325
2022-05-26 15:00:00,35.40223833,2.191666667,37.00433333,3,5,26,2.301724138,1.975206612,4.326732673,7.666666667,10.06666667,17.52,10.88333333
2022-05-26 16:00:00,37.43552333,2.319327731,36.40483333,3,5,26,2.191666667,2.301724138,1.975206612,4.326732673,7.666666667,10.06666667,17.52
2022-05-26 17:00:00,38.146315,3.225,36.61508333,3,5,26,2.319327731,2.191666667,2.301724138,1.975206612,4.326732673,7.666666667,10.06666667
2022-05-26 18:00:00,43.53113667,3.375,34.83875,3,5,26,3.225,2.319327731,2.191666667,2.301724138,1.975206612,4.326732673,7.666666667
2022-05-26 19:00:00,47.7382025,10.75833333,33.31266667,3,5,26,3.375,3.225,2.319327731,2.191666667,2.301724138,1.975206612,4.326732673
2022-05-26 20:00:00,52.86835583,8.05,32.42391667,3,5,26,10.75833333,3.375,3.225,2.319327731,2.191666667,2.301724138,1.975206612
2022-05-26 21:00:00,53.24644167,4.108333333,32.51316667,3,5,26,8.05,10.75833333,3.375,3.225,2.319327731,2.191666667,2.301724138
2022-05-26 22:00:00,55.59491417,4.141666667,31.86425,3,5,26,4.108333333,8.05,10.75833333,3.375,3.225,2.319327731,2.191666667
2022-05-26 23:00:00,57.34650083,3.166666667,31.39091667,3,5,26,4.141666667,4.108333333,8.05,10.75833333,3.375,3.225,2.319327731
2022-05-27 00:00:00,60.18661333,4.083333333,30.61208333,4,5,27,3.166666667,4.141666667,4.108333333,8.05,10.75833333,3.375,3.225
2022-05-27 01:00:00,59.91129583,2.841666667,30.75583333,4,5,27,4.083333333,3.166666667,4.141666667,4.108333333,8.05,10.75833333,3.375
2022-05-27 02:00:00,59.43305667,6.741666667,30.80683333,4,5,27,2.841666667,4.083333333,3.166666667,4.141666667,4.108333333,8.05,10.75833333
2022-05-27 03:00:00,59.82980917,8.533333333,30.58725,4,5,27,6.741666667,2.841666667,4.083333333,3.166666667,4.141666667,4.108333333,8.05
2022-05-27 04:00:00,60.74776417,15.91666667,30.23708333,4,5,27,8.533333333,6.741666667,2.841666667,4.083333333,3.166666667,4.141666667,4.108333333
2022-05-27 05:00:00,64.32421333,22.31666667,29.23683333,4,5,27,15.91666667,8.533333333,6.741666667,2.841666667,4.083333333,3.166666667,4.141666667
2022-05-27 06:00:00,67.68159917,30.7,28.42841667,4,5,27,22.31666667,15.91666667,8.533333333,6.741666667,2.841666667,4.083333333,3.166666667
2022-05-27 07:00:00,67.6160375,39.525,28.61008333,4,5,27,30.7,22.31666667,15.91666667,8.533333333,6.741666667,2.841666667,4.083333333
2022-05-27 08:00:00,64.03903667,38.43333333,29.75358333,4,5,27,39.525,30.7,22.31666667,15.91666667,8.533333333,6.741666667,2.841666667
2022-05-27 09:00:00,58.90139752,27.2231405,31.48404959,4,5,27,38.43333333,39.525,30.7,22.31666667,15.91666667,8.533333333,6.741666667
2022-05-27 10:00:00,52.82534333,11.25,33.35691667,4,5,27,27.2231405,38.43333333,39.525,30.7,22.31666667,15.91666667,8.533333333
2022-05-27 11:00:00,45.24695583,4.175,35.02525,4,5,27,11.25,27.2231405,38.43333333,39.525,30.7,22.31666667,15.91666667
2022-05-27 12:00:00,37.64002333,2.508333333,36.36108333,4,5,27,4.175,11.25,27.2231405,38.43333333,39.525,30.7,22.31666667
2022-05-27 13:00:00,36.12517759,2.431034483,37.27586207,4,5,27,2.508333333,4.175,11.25,27.2231405,38.43333333,39.525,30.7
2022-05-27 14:00:00,39.991215,3.533898305,36.28816667,4,5,27,2.431034483,2.508333333,4.175,11.25,27.2231405,38.43333333,39.525
2022-05-27 15:00:00,43.53787686,2.479338843,35.50115702,4,5,27,3.533898305,2.431034483,2.508333333,4.175,11.25,27.2231405,38.43333333
2022-05-27 16:00:00,48.81370336,3.355932203,34.48731092,4,5,27,2.479338843,3.533898305,2.431034483,2.508333333,4.175,11.25,27.2231405
2022-05-27 17:00:00,50.1681157,4.231404959,33.5968595,4,5,27,3.355932203,2.479338843,3.533898305,2.431034483,2.508333333,4.175,11.25
2022-05-27 18:00:00,46.85515833,11.31666667,33.75558333,4,5,27,4.231404959,3.355932203,2.479338843,3.533898305,2.431034483,2.508333333,4.175
2022-05-27 19:00:00,44.79945714,5.915966387,33.39798319,4,5,27,11.31666667,4.231404959,3.355932203,2.479338843,3.533898305,2.431034483,2.508333333
2022-05-27 20:00:00,51.42891157,11.21487603,32.03495868,4,5,27,5.915966387,11.31666667,4.231404959,3.355932203,2.479338843,3.533898305,2.431034483
2022-05-27 21:00:00,54.05533697,7.672268908,31.89563025,4,5,27,11.21487603,5.915966387,11.31666667,4.231404959,3.355932203,2.479338843,3.533898305
2022-05-27 22:00:00,52.70807167,3.6,31.971,4,5,27,7.672268908,11.21487603,5.915966387,11.31666667,4.231404959,3.355932203,2.479338843
2022-05-27 23:00:00,60.1333314,3.388429752,30.41636364,4,5,27,3.6,7.672268908,11.21487603,5.915966387,11.31666667,4.231404959,3.355932203
2022-05-28 00:00:00,61.43805083,10.54166667,30.15558333,5,5,28,3.388429752,3.6,7.672268908,11.21487603,5.915966387,11.31666667,4.231404959
2022-05-28 01:00:00,63.798316,14.96,29.6452,5,5,28,10.54166667,3.388429752,3.6,7.672268908,11.21487603,5.915966387,11.31666667
2022-05-28 02:00:00,65.39881034,18.24137931,29.23448276,5,5,28,14.96,10.54166667,3.388429752,3.6,7.672268908,11.21487603,5.915966387
2022-05-28 03:00:00,64.4153129,16.70967742,29.60419355,5,5,28,18.24137931,14.96,10.54166667,3.388429752,3.6,7.672268908,11.21487603
2022-05-28 04:00:00,66.69257129,16.34653465,28.94039604,5,5,28,16.70967742,18.24137931,14.96,10.54166667,3.388429752,3.6,7.672268908
2022-05-28 05:00:00,70.45031008,20.33613445,27.9005042,5,5,28,16.34653465,16.70967742,18.24137931,14.96,10.54166667,3.388429752,3.6
2022-05-28 06:00:00,69.068415,23.53333333,28.2535,5,5,28,20.33613445,16.34653465,16.70967742,18.24137931,14.96,10.54166667,3.388429752
2022-05-28 07:00:00,66.719448,26.56,28.8754,5,5,28,23.53333333,20.33613445,16.34653465,16.70967742,18.24137931,14.96,10.54166667
2022-05-28 08:00:00,64.7413069,26.82758621,29.55689655,5,5,28,26.56,23.53333333,20.33613445,16.34653465,16.70967742,18.24137931,14.96
2022-05-28 09:00:00,57.86593871,13.96774194,31.97258065,5,5,28,26.82758621,26.56,23.53333333,20.33613445,16.34653465,16.70967742,18.24137931
2022-05-28 10:00:00,56.7810297,4.297029703,32.54871287,5,5,28,13.96774194,26.82758621,26.56,23.53333333,20.33613445,16.34653465,16.70967742
2022-05-28 11:00:00,55.15293667,2.666666667,32.76383333,5,5,28,4.297029703,13.96774194,26.82758621,26.56,23.53333333,20.33613445,16.34653465
2022-05-28 12:00:00,47.26409316,3.376068376,34.78529915,5,5,28,2.666666667,4.297029703,13.96774194,26.82758621,26.56,23.53333333,20.33613445
2022-05-28 13:00:00,51.44574417,1.733333333,32.88625,5,5,28,3.376068376,2.666666667,4.297029703,13.96774194,26.82758621,26.56,23.53333333
2022-05-28 14:00:00,59.98273719,3.595041322,30.53661157,5,5,28,1.733333333,3.376068376,2.666666667,4.297029703,13.96774194,26.82758621,26.56
2022-05-28 15:00:00,52.63228403,4.949579832,32.86739496,5,5,28,3.595041322,1.733333333,3.376068376,2.666666667,4.297029703,13.96774194,26.82758621
2022-05-28 16:00:00,54.97568667,4.358333333,30.69216667,5,5,28,4.949579832,3.595041322,1.733333333,3.376068376,2.666666667,4.297029703,13.96774194
2022-05-28 17:00:00,53.4328025,9.176470588,32.09441667,5,5,28,4.358333333,4.949579832,3.595041322,1.733333333,3.376068376,2.666666667,4.297029703
2022-05-28 18:00:00,52.238126,7.72,32.414,5,5,28,9.176470588,4.358333333,4.949579832,3.595041322,1.733333333,3.376068376,2.666666667
2022-05-28 19:00:00,56.0293069,15.44827586,31.55103448,5,5,28,7.72,9.176470588,4.358333333,4.949579832,3.595041322,1.733333333,3.376068376
2022-05-28 20:00:00,60.46956774,10.51612903,29.25806452,5,5,28,15.44827586,7.72,9.176470588,4.358333333,4.949579832,3.595041322,1.733333333
2022-05-28 21:00:00,61.933373,3.01,28.6587,5,5,28,10.51612903,15.44827586,7.72,9.176470588,4.358333333,4.949579832,3.595041322
2022-05-28 22:00:00,66.638795,12.825,27.93683333,5,5,28,3.01,10.51612903,15.44827586,7.72,9.176470588,4.358333333,4.949579832
2022-05-28 23:00:00,66.65489917,24.46666667,28.35725,5,5,28,12.825,3.01,10.51612903,15.44827586,7.72,9.176470588,4.358333333
2022-05-29 00:00:00,68.28812941,28.10084034,28.07193277,6,5,29,24.46666667,12.825,3.01,10.51612903,15.44827586,7.72,9.176470588
2022-05-29 01:00:00,67.4714225,25.08333333,28.35141667,6,5,29,28.10084034,24.46666667,12.825,3.01,10.51612903,15.44827586,7.72
2022-05-29 02:00:00,65.24180744,15.12396694,29.01239669,6,5,29,25.08333333,28.10084034,24.46666667,12.825,3.01,10.51612903,15.44827586
2022-05-29 03:00:00,61.27339496,10.21008403,30.1612605,6,5,29,15.12396694,25.08333333,28.10084034,24.46666667,12.825,3.01,10.51612903
2022-05-29 04:00:00,64.32204583,9.45,29.65183333,6,5,29,10.21008403,15.12396694,25.08333333,28.10084034,24.46666667,12.825,3.01
2022-05-29 05:00:00,65.17001833,4.591666667,28.82841667,6,5,29,9.45,10.21008403,15.12396694,25.08333333,28.10084034,24.46666667,12.825
2022-05-29 06:00:00,64.52212833,8.8,29.1455,6,5,29,4.591666667,9.45,10.21008403,15.12396694,25.08333333,28.10084034,24.46666667
