,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2022-03-17 19:00:00,Asia/Bangkok,60.94,15,15,31.20
1,2022-03-17 20:00:00,Asia/Bangkok,59.78,9.05,9.05,31.66
2,2022-03-17 21:00:00,Asia/Bangkok,63.22,7.90,7.90,31.23
3,2022-03-17 22:00:00,Asia/Bangkok,69.07,11.97,11.97,30.41
4,2022-03-17 23:00:00,Asia/Bangkok,73.47,14.84,14.84,29.22
5,2022-03-18 00:00:00,Asia/Bangkok,74.18,15.66,15.66,29.05
6,2022-03-18 01:00:00,Asia/Bangkok,74.29,14.83,14.83,28.81
7,2022-03-18 02:00:00,Asia/Bangkok,76.21,23.06,23.96,28.24
8,2022-03-18 03:00:00,Asia/Bangkok,74.98,33.68,37.18,28.09
9,2022-03-18 04:00:00,Asia/Bangkok,74.62,14.67,14.72,26.97
10,2022-03-18 05:00:00,Asia/Bangkok,72.49,21.20,21.65,26.83
11,2022-03-18 06:00:00,Asia/Bangkok,72.74,12.84,12.86,26.88
12,2022-03-18 07:00:00,Asia/Bangkok,73.67,18.38,18.68,27.11
13,2022-03-18 08:00:00,Asia/Bangkok,66.09,23.53,23.87,28.04
14,2022-03-18 09:00:00,Asia/Bangkok,62.87,19.07,19.10,28.85
15,2022-03-18 10:00:00,Asia/Bangkok,56.59,13.83,13.90,30.33
16,2022-03-18 11:00:00,Asia/Bangkok,51.44,7.28,7.29,31.60
17,2022-03-18 12:00:00,Asia/Bangkok,46.48,2.57,2.57,33.03
18,2022-03-18 13:00:00,Asia/Bangkok,42.48,3.12,3.12,34.66
19,2022-03-18 14:00:00,Asia/Bangkok,44.73,5.42,5.42,34.58
20,2022-03-18 15:00:00,Asia/Bangkok,41.04,5.54,5.54,36.18
21,2022-03-18 16:00:00,Asia/Bangkok,37.89,4.21,4.21,36.53
22,2022-03-18 17:00:00,Asia/Bangkok,36.47,4.65,4.65,36.43
23,2022-03-18 18:00:00,Asia/Bangkok,41.88,6.50,6.50,35.15
24,2022-03-18 19:00:00,Asia/Bangkok,44.27,6.09,6.09,34.28
25,2022-03-18 20:00:00,Asia/Bangkok,53.59,10.40,10.40,32.86
26,2022-03-18 21:00:00,Asia/Bangkok,59.51,10.78,10.78,31.82
27,2022-03-18 22:00:00,Asia/Bangkok,63.72,16.03,16.07,30.74
28,2022-03-18 23:00:00,Asia/Bangkok,64.13,12.56,12.56,30.82
29,2022-03-19 00:00:00,Asia/Bangkok,63.36,11.51,11.51,31.31
30,2022-03-19 01:00:00,Asia/Bangkok,66.45,13.83,13.83,30.50
31,2022-03-19 02:00:00,Asia/Bangkok,72.14,20.59,20.68,29.34
32,2022-03-19 03:00:00,Asia/Bangkok,75.10,26.98,27.83,28.55
33,2022-03-19 04:00:00,Asia/Bangkok,75.28,24.64,25.09,29.19
34,2022-03-19 05:00:00,Asia/Bangkok,76.90,25.58,26.73,28.78
35,2022-03-19 06:00:00,Asia/Bangkok,75.73,21.64,22.40,28.89
36,2022-03-19 07:00:00,Asia/Bangkok,75.33,17.60,18.25,28.19
37,2022-03-19 08:00:00,Asia/Bangkok,75.21,26.16,27.65,28.40
38,2022-03-19 09:00:00,Asia/Bangkok,67.32,11.07,11.08,29.63
39,2022-03-19 10:00:00,Asia/Bangkok,63.29,12.14,12.14,31.01
40,2022-03-19 11:00:00,Asia/Bangkok,60.06,13.28,13.28,31.97
41,2022-03-19 12:00:00,Asia/Bangkok,54.29,11.95,11.95,33.33
42,2022-03-19 13:00:00,Asia/Bangkok,56.19,12.64,12.64,32.88
43,2022-03-19 14:00:00,Asia/Bangkok,52.94,10.69,10.69,34.51
44,2022-03-19 15:00:00,Asia/Bangkok,65.85,9.14,9.14,30.68
45,2022-03-19 16:00:00,Asia/Bangkok,79.76,2.92,2.92,26.78
46,2022-03-19 17:00:00,Asia/Bangkok,75.52,9.23,9.29,27.78
47,2022-03-19 18:00:00,Asia/Bangkok,76.28,11.17,11.27,27.58
48,2022-03-19 19:00:00,Asia/Bangkok,77.06,9.58,9.58,27.97
49,2022-03-19 20:00:00,Asia/Bangkok,76.57,11.35,11.35,27.95
50,2022-03-19 21:00:00,Asia/Bangkok,74.80,5.15,5.15,28.27
51,2022-03-19 22:00:00,Asia/Bangkok,75.87,6.83,6.83,27.74
52,2022-03-19 23:00:00,Asia/Bangkok,77.97,5.60,5.60,27.01
53,2022-03-20 00:00:00,Asia/Bangkok,76.97,8.01,8.38,27.22
54,2022-03-20 01:00:00,Asia/Bangkok,78.03,10.50,10.50,27.14
55,2022-03-20 02:00:00,Asia/Bangkok,77.61,10.83,10.83,27.15
56,2022-03-20 03:00:00,Asia/Bangkok,76.92,12.12,12.16,27.41
57,2022-03-20 04:00:00,Asia/Bangkok,78.10,15.71,15.82,27.14
58,2022-03-20 05:00:00,Asia/Bangkok,80.80,16.10,16.17,26.49
59,2022-03-20 06:00:00,Asia/Bangkok,80.79,16.90,17.13,26.54
60,2022-03-20 07:00:00,Asia/Bangkok,80.15,24.37,24.80,26.60
61,2022-03-20 08:00:00,Asia/Bangkok,81.11,37.70,45.57,26.42
62,2022-03-20 09:00:00,Asia/Bangkok,76.60,22.14,22.30,27.76
63,2022-03-20 10:00:00,Asia/Bangkok,70.80,11.83,11.83,29.35
64,2022-03-20 11:00:00,Asia/Bangkok,65.30,10.28,10.28,30.75
65,2022-03-20 12:00:00,Asia/Bangkok,59.25,9.77,9.77,32.64
66,2022-03-20 13:00:00,Asia/Bangkok,59.43,10.73,10.73,32.84
67,2022-03-20 14:00:00,Asia/Bangkok,68.25,11,11,30.29
68,2022-03-20 15:00:00,Asia/Bangkok,77.42,9.94,9.94,27.01
69,2022-03-20 16:00:00,Asia/Bangkok,79.89,8.18,8.19,26.54
70,2022-03-20 17:00:00,Asia/Bangkok,76.92,9.43,9.48,27.52
71,2022-03-20 18:00:00,Asia/Bangkok,75.81,13.89,13.89,28.01
72,2022-03-20 19:00:00,Asia/Bangkok,77.93,20.40,20.47,27.64
73,2022-03-20 20:00:00,Asia/Bangkok,80.19,28.13,29.83,27.15
74,2022-03-20 21:00:00,Asia/Bangkok,80.65,19.80,19.84,27.09
75,2022-03-20 22:00:00,Asia/Bangkok,79.34,24.03,24.47,27.14
76,2022-03-20 23:00:00,Asia/Bangkok,79.23,18.38,18.42,27.33
77,2022-03-21 00:00:00,Asia/Bangkok,82.44,26.33,26.92,26.71
78,2022-03-21 01:00:00,Asia/Bangkok,79.58,19.35,19.38,27.36
79,2022-03-21 02:00:00,Asia/Bangkok,80.99,24.88,25.79,26.90
80,2022-03-21 03:00:00,Asia/Bangkok,82.59,32.72,36.16,26.46
81,2022-03-21 04:00:00,Asia/Bangkok,78.79,27.81,29.17,27.26
82,2022-03-21 05:00:00,Asia/Bangkok,80.93,30.55,32.55,26.54
83,2022-03-21 06:00:00,Asia/Bangkok,80.92,33.54,37.46,26.59
84,2022-03-21 07:00:00,Asia/Bangkok,78.94,35.08,39.39,27.01
85,2022-03-21 08:00:00,Asia/Bangkok,80.48,33.31,36.57,26.73
86,2022-03-21 09:00:00,Asia/Bangkok,73.22,20.90,21.16,27.64
87,2022-03-21 10:00:00,Asia/Bangkok,64.70,4.08,4.08,28.88
88,2022-03-21 11:00:00,Asia/Bangkok,59.98,3.48,3.48,30.12
89,2022-03-21 12:00:00,Asia/Bangkok,53.96,1.36,1.36,31.15
90,2022-03-21 13:00:00,Asia/Bangkok,52.55,1.78,1.78,32.10
91,2022-03-21 14:00:00,Asia/Bangkok,45.22,3.77,3.77,34.08
92,2022-03-21 15:00:00,Asia/Bangkok,43.90,4.77,4.77,34.77
93,2022-03-21 16:00:00,Asia/Bangkok,41.48,5.27,5.27,35.60
94,2022-03-21 17:00:00,Asia/Bangkok,40.77,4.45,4.45,36.01
95,2022-03-21 18:00:00,Asia/Bangkok,52.21,8.89,8.89,34.56
96,2022-03-21 19:00:00,Asia/Bangkok,57.36,12.24,12.24,33.25
97,2022-03-21 20:00:00,Asia/Bangkok,59.39,11.23,11.23,32.36
98,2022-03-21 21:00:00,Asia/Bangkok,59.24,6.57,6.57,32.13
99,2022-03-21 22:00:00,Asia/Bangkok,59.81,9.65,9.65,31.96
100,2022-03-21 23:00:00,Asia/Bangkok,62.97,10.07,10.07,31.46
101,2022-03-22 00:00:00,Asia/Bangkok,64.93,7.40,7.40,31.23
102,2022-03-22 01:00:00,Asia/Bangkok,66.41,11.06,11.06,30.90
103,2022-03-22 02:00:00,Asia/Bangkok,72.05,15.48,15.49,29.65
104,2022-03-22 03:00:00,Asia/Bangkok,71.09,8.48,8.48,29.18
105,2022-03-22 04:00:00,Asia/Bangkok,71.25,6.39,6.39,28.35
106,2022-03-22 05:00:00,Asia/Bangkok,74.22,6.47,6.47,28.01
107,2022-03-22 06:00:00,Asia/Bangkok,73.89,9.95,9.95,28.03
108,2022-03-22 07:00:00,Asia/Bangkok,73.09,11.82,11.83,28.51
109,2022-03-22 08:00:00,Asia/Bangkok,74.66,10.75,10.75,28.33
110,2022-03-22 09:00:00,Asia/Bangkok,70.78,9.78,9.78,29.12
111,2022-03-22 10:00:00,Asia/Bangkok,63.93,7.45,7.45,30.72
112,2022-03-22 11:00:00,Asia/Bangkok,61.24,10.20,10.20,31.45
113,2022-03-22 12:00:00,Asia/Bangkok,57.58,11.76,11.76,32.38
114,2022-03-22 13:00:00,Asia/Bangkok,54.34,13.64,13.64,33.05
115,2022-03-22 14:00:00,Asia/Bangkok,52.91,11.87,11.87,33.97
116,2022-03-22 15:00:00,Asia/Bangkok,52.76,10.28,10.28,34.32
117,2022-03-22 16:00:00,Asia/Bangkok,53.42,8.98,8.98,34.33
118,2022-03-22 17:00:00,Asia/Bangkok,58.98,9.93,9.93,33.09
119,2022-03-22 18:00:00,Asia/Bangkok,72.19,3.18,3.18,28.02
120,2022-03-22 19:00:00,Asia/Bangkok,72.23,5.50,5.50,27.87
121,2022-03-22 20:00:00,Asia/Bangkok,70.53,7.50,7.50,28.41
122,2022-03-22 21:00:00,Asia/Bangkok,73.72,17.09,17.17,28.31
123,2022-03-22 22:00:00,Asia/Bangkok,77.59,20.25,20.33,27.33
124,2022-03-22 23:00:00,Asia/Bangkok,75.34,16.08,16.08,27.79
125,2022-03-23 00:00:00,Asia/Bangkok,76.53,23.83,24.21,27.64
126,2022-03-23 01:00:00,Asia/Bangkok,78.18,24.91,25.36,27.59
127,2022-03-23 02:00:00,Asia/Bangkok,76.87,30.65,33.10,28.07
128,2022-03-23 03:00:00,Asia/Bangkok,78.29,35.16,44.73,27.73
129,2022-03-23 04:00:00,Asia/Bangkok,77.51,20.03,20.03,27.81
130,2022-03-23 05:00:00,Asia/Bangkok,76.32,19.88,19.89,28.21
131,2022-03-23 06:00:00,Asia/Bangkok,75.97,26.71,27.49,28.46
132,2022-03-23 07:00:00,Asia/Bangkok,76.06,32.69,35.43,28.42
133,2022-03-23 08:00:00,Asia/Bangkok,74.44,19.14,19.42,28.58
134,2022-03-23 09:00:00,Asia/Bangkok,71.27,11.29,11.33,29.26
135,2022-03-23 10:00:00,Asia/Bangkok,65.15,8.39,8.39,30.17
136,2022-03-23 11:00:00,Asia/Bangkok,59.03,7.33,7.33,31.45
137,2022-03-23 12:00:00,Asia/Bangkok,58.46,10.25,10.25,31.91
138,2022-03-23 13:00:00,Asia/Bangkok,54.53,8.93,8.93,32.96
139,2022-03-23 14:00:00,Asia/Bangkok,50.16,6.22,6.22,33.63
140,2022-03-23 15:00:00,Asia/Bangkok,47.16,5.93,5.93,34.52
141,2022-03-23 16:00:00,Asia/Bangkok,44.37,4.47,4.47,35.03
142,2022-03-23 17:00:00,Asia/Bangkok,46.52,4.45,4.45,34.04
143,2022-03-23 18:00:00,Asia/Bangkok,48.99,4.77,4.77,33.64
144,2022-03-23 19:00:00,Asia/Bangkok,52.26,7.11,7.11,33.11
145,2022-03-23 20:00:00,Asia/Bangkok,63.66,16.69,16.75,29.99
146,2022-03-23 21:00:00,Asia/Bangkok,64.90,11.95,11.95,29.05
147,2022-03-23 22:00:00,Asia/Bangkok,63.54,16.59,16.59,29.39
148,2022-03-23 23:00:00,Asia/Bangkok,62.16,20.32,20.38,30.01
149,2022-03-24 00:00:00,Asia/Bangkok,63.72,23.18,23.39,29.81
150,2022-03-24 01:00:00,Asia/Bangkok,66.37,26.84,27.43,29.26
151,2022-03-24 02:00:00,Asia/Bangkok,69.60,23.76,24.03,28.56
152,2022-03-24 03:00:00,Asia/Bangkok,70.16,21.13,21.16,28.67
153,2022-03-24 04:00:00,Asia/Bangkok,70.89,22.18,22.31,28.48
154,2022-03-24 05:00:00,Asia/Bangkok,68.71,18.65,18.65,28.95
155,2022-03-24 06:00:00,Asia/Bangkok,70.00,23.13,23.22,28.57
156,2022-03-24 07:00:00,Asia/Bangkok,70.17,20.21,20.23,28.93
157,2022-03-24 08:00:00,Asia/Bangkok,72.54,18.89,18.91,28.23
158,2022-03-24 09:00:00,Asia/Bangkok,72.60,19.36,19.46,28.56
159,2022-03-24 10:00:00,Asia/Bangkok,68.31,17.25,17.25,30.08
160,2022-03-24 11:00:00,Asia/Bangkok,62.16,11.39,11.39,31.28
161,2022-03-24 12:00:00,Asia/Bangkok,55.92,6.64,6.64,32.54
162,2022-03-24 13:00:00,Asia/Bangkok,56.49,6.97,6.97,32.77
163,2022-03-24 14:00:00,Asia/Bangkok,51.88,5.57,5.57,34.13
164,2022-03-24 15:00:00,Asia/Bangkok,49.24,5.64,5.64,35.01
165,2022-03-24 16:00:00,Asia/Bangkok,45.20,5.36,5.36,35.60
166,2022-03-24 17:00:00,Asia/Bangkok,46.80,4.88,4.88,35.22
167,2022-03-24 18:00:00,Asia/Bangkok,49.91,4.87,4.87,34.67
168,2022-03-24 19:00:00,Asia/Bangkok,55.48,7.95,7.95,33.09
169,2022-03-24 20:00:00,Asia/Bangkok,58.79,8.03,8.03,32.50
170,2022-03-24 21:00:00,Asia/Bangkok,60.67,12.78,12.78,32.04
171,2022-03-24 22:00:00,Asia/Bangkok,61.85,14.80,14.80,31.83
172,2022-03-24 23:00:00,Asia/Bangkok,65.24,15.30,15.30,30.73
173,2022-03-25 00:00:00,Asia/Bangkok,64.28,13.17,13.17,31.14
174,2022-03-25 01:00:00,Asia/Bangkok,70.77,21.44,21.73,29.71
175,2022-03-25 02:00:00,Asia/Bangkok,70.47,27.80,29.37,29.93
176,2022-03-25 03:00:00,Asia/Bangkok,70.60,27.28,28.02,29.81
177,2022-03-25 04:00:00,Asia/Bangkok,70.67,24.79,25.10,29.58
178,2022-03-25 05:00:00,Asia/Bangkok,72.72,25.82,26.50,29.07
179,2022-03-25 06:00:00,Asia/Bangkok,71.33,21.77,21.83,29.39
180,2022-03-25 07:00:00,Asia/Bangkok,73.13,27.66,28.57,28.81
181,2022-03-25 08:00:00,Asia/Bangkok,74.49,37.90,46.90,28.58
182,2022-03-25 09:00:00,Asia/Bangkok,70.18,31.22,33.90,29.65
183,2022-03-25 10:00:00,Asia/Bangkok,62.85,15.74,15.74,31.41
184,2022-03-25 11:00:00,Asia/Bangkok,53.88,9.48,9.48,33.24
185,2022-03-25 12:00:00,Asia/Bangkok,51.00,10.57,10.57,34.29
186,2022-03-25 13:00:00,Asia/Bangkok,47.89,8.83,8.83,35.01
187,2022-03-25 14:00:00,Asia/Bangkok,44.53,7.49,7.49,35.87
188,2022-03-25 15:00:00,Asia/Bangkok,43.10,6.17,6.17,36.17
189,2022-03-25 16:00:00,Asia/Bangkok,44.00,5.97,5.97,35.99
190,2022-03-25 17:00:00,Asia/Bangkok,45.86,6.36,6.36,35.25
191,2022-03-25 18:00:00,Asia/Bangkok,47.91,7.92,7.92,34.84
192,2022-03-25 19:00:00,Asia/Bangkok,53.62,8.58,8.64,33.49
193,2022-03-25 20:00:00,Asia/Bangkok,56.77,7.50,7.50,32.89
194,2022-03-25 21:00:00,Asia/Bangkok,59.29,8.45,8.45,32.32
195,2022-03-25 22:00:00,Asia/Bangkok,64.06,37.02,48.33,30.38
196,2022-03-25 23:00:00,Asia/Bangkok,67.37,16.69,16.69,29.19
197,2022-03-26 00:00:00,Asia/Bangkok,69.85,20.71,20.78,28.83
198,2022-03-26 01:00:00,Asia/Bangkok,69.05,20.29,20.43,28.95
199,2022-03-26 02:00:00,Asia/Bangkok,70.22,24.58,25.83,28.54
200,2022-03-26 03:00:00,Asia/Bangkok,73.46,43.79,56.71,27.80
201,2022-03-26 04:00:00,Asia/Bangkok,72.23,40.06,48.28,28.01
202,2022-03-26 05:00:00,Asia/Bangkok,72.10,39.39,47.28,28.04
203,2022-03-26 06:00:00,Asia/Bangkok,72.82,43.13,55,27.93
204,2022-03-26 07:00:00,Asia/Bangkok,73.03,41.03,51.47,27.95
205,2022-03-26 08:00:00,Asia/Bangkok,73.40,41.93,52.24,27.99
206,2022-03-26 09:00:00,Asia/Bangkok,70.71,39.40,46.63,29.00
207,2022-03-26 10:00:00,Asia/Bangkok,63.16,25.27,26.33,30.89
208,2022-03-26 11:00:00,Asia/Bangkok,54.26,18.28,22.14,32.65
209,2022-03-26 12:00:00,Asia/Bangkok,51.35,19.19,22.22,33.55
210,2022-03-26 13:00:00,Asia/Bangkok,51.57,15.21,15.55,34.10
211,2022-03-26 14:00:00,Asia/Bangkok,48.54,10.36,10.73,34.94
212,2022-03-26 15:00:00,Asia/Bangkok,44.99,6.08,6.08,35.51
213,2022-03-26 16:00:00,Asia/Bangkok,42.48,5.33,5.41,36.06
214,2022-03-26 17:00:00,Asia/Bangkok,42.94,6.58,6.59,36.72
215,2022-03-26 18:00:00,Asia/Bangkok,47.87,7.23,7.23,35.40
216,2022-03-26 19:00:00,Asia/Bangkok,54.48,9.10,9.10,33.61
217,2022-03-26 20:00:00,Asia/Bangkok,57.11,8.42,8.42,33.15
218,2022-03-26 21:00:00,Asia/Bangkok,57.66,5.89,5.89,33.00
219,2022-03-26 22:00:00,Asia/Bangkok,59.10,5.94,5.94,32.56
220,2022-03-26 23:00:00,Asia/Bangkok,60.77,9.54,9.66,31.95
221,2022-03-27 00:00:00,Asia/Bangkok,62.01,25.07,26.17,29.75
222,2022-03-27 01:00:00,Asia/Bangkok,63.13,28.82,30.28,29.31
223,2022-03-27 02:00:00,Asia/Bangkok,64.33,37.72,44.25,29.13
224,2022-03-27 03:00:00,Asia/Bangkok,63.05,45.97,61.93,29.53
225,2022-03-27 04:00:00,Asia/Bangkok,62.43,39.52,48.18,29.74
226,2022-03-27 05:00:00,Asia/Bangkok,65.49,27.97,29.20,29.19
227,2022-03-27 06:00:00,Asia/Bangkok,67.87,39.50,48.57,28.89
228,2022-03-27 07:00:00,Asia/Bangkok,69.35,45.67,61.01,29.01
229,2022-03-27 08:00:00,Asia/Bangkok,71.11,50.86,71.23,28.81
230,2022-03-27 09:00:00,Asia/Bangkok,68.96,41.94,55.20,29.80
231,2022-03-27 10:00:00,Asia/Bangkok,62.67,16.86,16.89,30.99
232,2022-03-27 11:00:00,Asia/Bangkok,52.24,12.98,14.29,32.67
233,2022-03-27 12:00:00,Asia/Bangkok,48.17,9.13,9.13,34.05
234,2022-03-27 13:00:00,Asia/Bangkok,47.79,10.76,13.14,34.41
235,2022-03-27 14:00:00,Asia/Bangkok,43.74,10.53,12.28,35.58
236,2022-03-27 15:00:00,Asia/Bangkok,39.64,7.37,7.37,37.27
237,2022-03-27 16:00:00,Asia/Bangkok,43.42,8.83,8.88,37.01
238,2022-03-27 17:00:00,Asia/Bangkok,45.49,9.40,9.40,36.56
239,2022-03-27 18:00:00,Asia/Bangkok,51.79,6.83,6.83,32.12
240,2022-03-27 19:00:00,Asia/Bangkok,52.76,12.56,12.56,31.54
241,2022-03-27 20:00:00,Asia/Bangkok,56.08,15.41,15.41,30.97
242,2022-03-27 21:00:00,Asia/Bangkok,58.73,15.79,17.32,30.38
243,2022-03-27 22:00:00,Asia/Bangkok,62.04,21.34,21.53,29.70
244,2022-03-27 23:00:00,Asia/Bangkok,63.86,32.39,35.34,29.55
245,2022-03-28 00:00:00,Asia/Bangkok,65.22,25.23,25.75,29.19
246,2022-03-28 01:00:00,Asia/Bangkok,68.24,28.14,29.12,28.48
247,2022-03-28 02:00:00,Asia/Bangkok,69.69,30.28,33,27.96
248,2022-03-28 03:00:00,Asia/Bangkok,70.74,34.69,39.38,27.64
249,2022-03-28 04:00:00,Asia/Bangkok,70.94,48.78,67.73,27.50
250,2022-03-28 05:00:00,Asia/Bangkok,71.36,50.90,70.69,27.43
251,2022-03-28 06:00:00,Asia/Bangkok,69.26,25.13,25.50,27.92
252,2022-03-28 07:00:00,Asia/Bangkok,70.52,27.63,28.38,27.71
253,2022-03-28 08:00:00,Asia/Bangkok,71.02,60.91,86.50,27.87
254,2022-03-28 09:00:00,Asia/Bangkok,67.60,53.55,76.98,29.37
255,2022-03-28 10:00:00,Asia/Bangkok,63.56,23.48,24.18,30.72
256,2022-03-28 11:00:00,Asia/Bangkok,57.46,16.98,16.98,32.05
257,2022-03-28 12:00:00,Asia/Bangkok,50.60,14.14,14.14,33.19
258,2022-03-28 13:00:00,Asia/Bangkok,43.64,9.29,9.29,34.48
259,2022-03-28 14:00:00,Asia/Bangkok,44.04,8.95,8.95,35.21
260,2022-03-28 15:00:00,Asia/Bangkok,37.65,5.84,5.84,36.65
261,2022-03-28 16:00:00,Asia/Bangkok,42.92,9,9,36.52
262,2022-03-28 17:00:00,Asia/Bangkok,40.45,7.47,7.47,36.79
263,2022-03-28 18:00:00,Asia/Bangkok,49.39,10.74,10.74,33.67
264,2022-03-28 19:00:00,Asia/Bangkok,52.38,8.50,8.50,32.47
265,2022-03-28 20:00:00,Asia/Bangkok,54.74,15.31,15.33,31.78
266,2022-03-28 21:00:00,Asia/Bangkok,58.97,28.03,29.02,31.22
267,2022-03-28 22:00:00,Asia/Bangkok,60.21,27.91,29.26,31.08
268,2022-03-28 23:00:00,Asia/Bangkok,66.10,33.42,36.90,29.78
269,2022-03-29 00:00:00,Asia/Bangkok,68.72,36.79,42.51,29.10
270,2022-03-29 01:00:00,Asia/Bangkok,69.57,39.75,47.82,28.66
271,2022-03-29 02:00:00,Asia/Bangkok,69.20,35.74,41.02,28.72
272,2022-03-29 03:00:00,Asia/Bangkok,69.83,52.88,75.91,28.57
273,2022-03-29 04:00:00,Asia/Bangkok,67.47,47.23,63.85,29.02
274,2022-03-29 05:00:00,Asia/Bangkok,67.87,42.31,52.75,28.83
275,2022-03-29 06:00:00,Asia/Bangkok,71.13,37.86,44.42,27.85
276,2022-03-29 07:00:00,Asia/Bangkok,71.16,48.18,65.28,27.86
277,2022-03-29 08:00:00,Asia/Bangkok,70.49,62.01,90.87,28.16
278,2022-03-29 09:00:00,Asia/Bangkok,67.64,61.59,92.62,29.28
279,2022-03-29 10:00:00,Asia/Bangkok,59.42,39.15,49.21,31.30
280,2022-03-29 11:00:00,Asia/Bangkok,50.55,16.02,16.02,33.14
281,2022-03-29 12:00:00,Asia/Bangkok,45.12,12.83,12.84,34.55
282,2022-03-29 13:00:00,Asia/Bangkok,42.44,10.91,10.91,35.16
283,2022-03-29 14:00:00,Asia/Bangkok,40.75,8.85,8.86,35.70
284,2022-03-29 15:00:00,Asia/Bangkok,38.09,5.54,5.54,36.77
285,2022-03-29 16:00:00,Asia/Bangkok,38.59,6.43,6.43,36.85
286,2022-03-29 17:00:00,Asia/Bangkok,40.33,7.82,7.82,36.46
287,2022-03-29 18:00:00,Asia/Bangkok,47.87,8.60,8.60,34.68
288,2022-03-29 19:00:00,Asia/Bangkok,55.03,8.90,8.90,33.23
289,2022-03-29 20:00:00,Asia/Bangkok,60.90,14.36,14.36,32.40
290,2022-03-29 21:00:00,Asia/Bangkok,60.76,12.88,12.89,32.62
291,2022-03-29 22:00:00,Asia/Bangkok,60.36,10.33,10.33,32.40
292,2022-03-29 23:00:00,Asia/Bangkok,60.54,9.68,9.68,32.13
293,2022-03-30 00:00:00,Asia/Bangkok,61.99,11.54,11.54,31.79
294,2022-03-30 01:00:00,Asia/Bangkok,62.49,7.46,7.46,31.62
295,2022-03-30 02:00:00,Asia/Bangkok,64.82,14.79,14.84,30.89
296,2022-03-30 03:00:00,Asia/Bangkok,69.53,22.97,23.14,29.76
297,2022-03-30 04:00:00,Asia/Bangkok,70.31,23.91,24.09,29.49
298,2022-03-30 05:00:00,Asia/Bangkok,74.23,27.97,28.83,28.49
299,2022-03-30 06:00:00,Asia/Bangkok,73.12,32.61,35.10,28.71
300,2022-03-30 07:00:00,Asia/Bangkok,71.01,35.31,39.54,29.09
301,2022-03-30 08:00:00,Asia/Bangkok,70.83,49.59,67.58,29.21
302,2022-03-30 09:00:00,Asia/Bangkok,65.49,31.84,39.63,30.47
303,2022-03-30 10:00:00,Asia/Bangkok,57.59,7.11,7.11,31.86
304,2022-03-30 11:00:00,Asia/Bangkok,50.62,5.30,5.30,33.18
305,2022-03-30 12:00:00,Asia/Bangkok,48.63,6.31,6.31,34.14
306,2022-03-30 13:00:00,Asia/Bangkok,48.93,5.23,5.23,34.67
307,2022-03-30 14:00:00,Asia/Bangkok,48.20,4.50,4.50,34.66
308,2022-03-30 15:00:00,Asia/Bangkok,43.68,4.50,4.50,36.16
309,2022-03-30 16:00:00,Asia/Bangkok,42.94,4.22,4.22,36.21
310,2022-03-30 17:00:00,Asia/Bangkok,44.58,4.96,4.96,35.94
311,2022-03-30 18:00:00,Asia/Bangkok,46.91,5.88,5.88,35.05
312,2022-03-30 19:00:00,Asia/Bangkok,52.77,7.07,7.07,34.17
313,2022-03-30 20:00:00,Asia/Bangkok,56.70,12.03,12.03,33.28
314,2022-03-30 21:00:00,Asia/Bangkok,58.47,21.58,21.68,32.95
315,2022-03-30 22:00:00,Asia/Bangkok,59.29,16.98,16.98,32.69
316,2022-03-30 23:00:00,Asia/Bangkok,64.27,30.13,34.05,31.08
317,2022-03-31 00:00:00,Asia/Bangkok,64.87,30.09,31.72,30.52
318,2022-03-31 01:00:00,Asia/Bangkok,64.93,25.93,26.66,30.36
319,2022-03-31 02:00:00,Asia/Bangkok,66.42,34.27,46.55,30.20
320,2022-03-31 03:00:00,Asia/Bangkok,67.48,31.58,33.77,29.90
321,2022-03-31 04:00:00,Asia/Bangkok,66.39,25.71,26.34,29.94
322,2022-03-31 05:00:00,Asia/Bangkok,67.92,21.03,21.03,29.58
323,2022-03-31 06:00:00,Asia/Bangkok,67.00,20.90,20.93,29.82
324,2022-03-31 07:00:00,Asia/Bangkok,68.57,33.44,37.85,29.40
325,2022-03-31 08:00:00,Asia/Bangkok,67.34,34.36,38.10,29.81
326,2022-03-31 09:00:00,Asia/Bangkok,67.41,35.83,44.37,30.03
327,2022-03-31 10:00:00,Asia/Bangkok,61.85,32.58,39.48,31.28
328,2022-03-31 11:00:00,Asia/Bangkok,54.45,13.43,13.43,32.42
329,2022-03-31 12:00:00,Asia/Bangkok,48.73,10,10,33.46
330,2022-03-31 13:00:00,Asia/Bangkok,46.96,12.54,12.54,34.18
331,2022-03-31 14:00:00,Asia/Bangkok,42.59,13.63,13.63,35.67
332,2022-03-31 15:00:00,Asia/Bangkok,52.71,12.25,12.25,33.50
333,2022-03-31 16:00:00,Asia/Bangkok,72.31,9.93,9.93,28.23
334,2022-03-31 17:00:00,Asia/Bangkok,72.07,14.20,14.20,28.53
335,2022-03-31 18:00:00,Asia/Bangkok,70.87,16.01,16.07,28.50
336,2022-03-31 19:00:00,Asia/Bangkok,70.42,27.42,29.52,28.89
337,2022-03-31 20:00:00,Asia/Bangkok,71.23,35.74,40.38,28.42
338,2022-03-31 21:00:00,Asia/Bangkok,76.11,40.65,49.96,27.58
339,2022-03-31 22:00:00,Asia/Bangkok,72.42,31.57,34.15,28.17
340,2022-03-31 23:00:00,Asia/Bangkok,72.26,30.06,31.69,28.12
